shipping_id,order_id,shipping_date,shipping_address,shipping_method
151729,25153,2024-10-01,Address_151729,Express
151730,158253,2024-05-14,Address_151730,Standard
151731,106149,2024-03-27,Address_151731,Express
151732,12188,2024-10-10,Address_151732,Express
151733,39216,2024-07-14,Address_151733,Express
151734,44968,2024-10-01,Address_151734,Express
151735,80215,2024-05-29,Address_151735,Express
151736,16312,2024-02-17,Address_151736,Express
151737,143744,2024-07-24,Address_151737,Express
151738,39680,2024-08-12,Address_151738,Standard
151739,48749,2024-02-24,Address_151739,Express
151740,84008,2024-11-22,Address_151740,Standard
151741,32478,2024-11-29,Address_151741,Express
151742,80996,2024-09-22,Address_151742,Standard
151743,51240,2024-06-20,Address_151743,Express
151744,110551,2024-06-03,Address_151744,Standard
151745,111100,2024-09-05,Address_151745,Express
151746,602,2024-04-02,Address_151746,Standard
151747,106223,2024-10-17,Address_151747,Express
151748,133386,2024-07-08,Address_151748,Standard
151749,141471,2024-11-29,Address_151749,Express
151750,47180,2024-02-12,Address_151750,Standard
151751,13076,2024-10-18,Address_151751,Standard
151752,84215,2024-02-26,Address_151752,Standard
151753,27110,2024-11-25,Address_151753,Standard
151754,140153,2024-03-13,Address_151754,Standard
151755,45989,2024-05-29,Address_151755,Standard
151756,134971,2024-05-25,Address_151756,Express
151757,127341,2024-02-10,Address_151757,Express
151758,91157,2024-04-15,Address_151758,Express
151759,85059,2024-07-11,Address_151759,Express
151760,94179,2024-12-13,Address_151760,Express
151761,43203,2024-02-14,Address_151761,Express
151762,85610,2024-07-28,Address_151762,Express
151763,46053,2024-12-20,Address_151763,Express
151764,156483,2024-08-13,Address_151764,Express
151765,148248,2024-10-07,Address_151765,Express
151766,25159,2024-12-14,Address_151766,Standard
151767,78781,2024-11-14,Address_151767,Express
151768,126570,2024-09-12,Address_151768,Standard
151769,8160,2024-12-29,Address_151769,Express
151770,98671,2024-07-18,Address_151770,Standard
151771,18718,2024-03-25,Address_151771,Standard
151772,74271,2024-09-13,Address_151772,Standard
151773,132875,2024-01-04,Address_151773,Express
151774,126375,2024-12-19,Address_151774,Standard
151775,28647,2024-10-12,Address_151775,Express
151776,8701,2024-11-10,Address_151776,Express
151777,120501,2024-08-01,Address_151777,Standard
151778,132487,2024-05-08,Address_151778,Standard
151779,103320,2024-06-20,Address_151779,Express
151780,145047,2024-11-23,Address_151780,Standard
151781,18920,2024-11-14,Address_151781,Express
151782,168542,2024-08-01,Address_151782,Express
151783,51878,2024-11-16,Address_151783,Express
151784,32013,2024-01-21,Address_151784,Express
151785,137033,2024-04-06,Address_151785,Express
151786,152837,2024-03-18,Address_151786,Express
151787,30105,2024-10-02,Address_151787,Standard
151788,6895,2024-11-30,Address_151788,Express
151789,88464,2024-12-13,Address_151789,Standard
151790,154949,2024-01-25,Address_151790,Standard
151791,66972,2024-08-25,Address_151791,Standard
151792,14797,2024-10-01,Address_151792,Standard
151793,69804,2024-03-20,Address_151793,Express
151794,121328,2024-10-02,Address_151794,Express
151795,35806,2024-11-16,Address_151795,Express
151796,82893,2024-10-22,Address_151796,Express
151797,4670,2024-11-07,Address_151797,Standard
151798,60340,2024-03-14,Address_151798,Standard
151799,67749,2024-08-15,Address_151799,Standard
151800,8907,2024-03-21,Address_151800,Express
151801,146733,2024-09-02,Address_151801,Express
151802,55032,2024-07-07,Address_151802,Standard
151803,153015,2024-11-07,Address_151803,Standard
151804,58496,2024-08-23,Address_151804,Express
151805,159979,2024-08-23,Address_151805,Express
151806,2507,2024-11-30,Address_151806,Express
151807,109881,2024-05-22,Address_151807,Standard
151808,157723,2024-01-17,Address_151808,Standard
151809,93274,2024-09-15,Address_151809,Express
151810,14700,2024-05-29,Address_151810,Standard
151811,13057,2024-07-14,Address_151811,Express
151812,15474,2024-12-23,Address_151812,Standard
151813,144689,2024-06-29,Address_151813,Express
151814,48263,2024-05-29,Address_151814,Express
151815,109517,2024-12-17,Address_151815,Express
151816,48815,2024-12-21,Address_151816,Standard
151817,96830,2024-05-24,Address_151817,Express
151818,66686,2024-05-11,Address_151818,Standard
151819,55729,2024-03-29,Address_151819,Standard
151820,80972,2024-04-23,Address_151820,Standard
151821,151863,2024-06-16,Address_151821,Standard
151822,76396,2024-09-27,Address_151822,Standard
151823,112213,2024-12-02,Address_151823,Standard
151824,158541,2024-02-29,Address_151824,Standard
151825,25389,2024-12-24,Address_151825,Express
151826,139193,2024-06-03,Address_151826,Express
151827,2834,2024-09-25,Address_151827,Standard
151828,114439,2024-11-22,Address_151828,Express
151829,64381,2024-10-05,Address_151829,Standard
151830,16128,2024-01-27,Address_151830,Standard
151831,12177,2024-08-06,Address_151831,Standard
151832,49729,2024-01-08,Address_151832,Express
151833,85151,2024-06-09,Address_151833,Standard
151834,83560,2024-03-26,Address_151834,Standard
151835,18599,2024-11-01,Address_151835,Standard
151836,132811,2024-04-25,Address_151836,Express
151837,77051,2024-08-26,Address_151837,Standard
151838,77437,2024-04-12,Address_151838,Express
151839,77960,2024-09-29,Address_151839,Express
151840,14935,2024-02-01,Address_151840,Express
151841,58361,2024-10-02,Address_151841,Standard
151842,69200,2024-04-14,Address_151842,Standard
151843,97729,2024-04-26,Address_151843,Express
151844,139216,2024-12-10,Address_151844,Express
151845,27067,2024-04-10,Address_151845,Standard
151846,26197,2024-03-04,Address_151846,Standard
151847,56160,2024-06-30,Address_151847,Standard
151848,25728,2024-03-10,Address_151848,Express
151849,113860,2024-01-29,Address_151849,Express
151850,98363,2024-03-29,Address_151850,Standard
151851,75535,2024-08-16,Address_151851,Standard
151852,18601,2024-07-03,Address_151852,Standard
151853,14948,2024-04-25,Address_151853,Express
151854,67613,2024-01-21,Address_151854,Standard
151855,23145,2024-03-19,Address_151855,Express
151856,132092,2024-01-14,Address_151856,Standard
151857,162052,2024-05-13,Address_151857,Express
151858,133055,2024-05-05,Address_151858,Express
151859,8425,2024-10-03,Address_151859,Express
151860,164237,2024-12-14,Address_151860,Standard
151861,113313,2024-03-25,Address_151861,Standard
151862,141174,2024-10-07,Address_151862,Standard
151863,148443,2024-11-01,Address_151863,Standard
151864,30463,2024-02-04,Address_151864,Standard
151865,92604,2024-08-02,Address_151865,Standard
151866,148700,2024-08-18,Address_151866,Standard
151867,65167,2024-10-24,Address_151867,Express
151868,168448,2024-08-17,Address_151868,Express
151869,57107,2024-10-01,Address_151869,Express
151870,136087,2024-04-27,Address_151870,Standard
151871,74024,2024-08-17,Address_151871,Express
151872,133626,2024-03-16,Address_151872,Express
151873,119186,2024-06-23,Address_151873,Express
151874,53440,2024-01-09,Address_151874,Standard
151875,76996,2024-05-25,Address_151875,Express
151876,49019,2024-01-11,Address_151876,Express
151877,68650,2024-04-05,Address_151877,Express
151878,56223,2024-11-02,Address_151878,Standard
151879,12376,2024-05-23,Address_151879,Express
151880,60112,2024-12-08,Address_151880,Standard
151881,79769,2024-06-24,Address_151881,Express
151882,122143,2024-10-27,Address_151882,Standard
151883,80118,2024-07-16,Address_151883,Standard
151884,129069,2024-01-13,Address_151884,Standard
151885,144723,2024-02-14,Address_151885,Standard
151886,72384,2024-12-17,Address_151886,Express
151887,117046,2024-10-02,Address_151887,Express
151888,33499,2024-02-22,Address_151888,Express
151889,32521,2024-11-30,Address_151889,Express
151890,4761,2024-08-01,Address_151890,Express
151891,38835,2024-01-29,Address_151891,Standard
151892,78856,2024-08-13,Address_151892,Express
151893,91920,2024-10-10,Address_151893,Standard
151894,96949,2024-12-06,Address_151894,Standard
151895,117978,2024-01-11,Address_151895,Express
151896,62062,2024-07-20,Address_151896,Standard
151897,64847,2024-04-28,Address_151897,Standard
151898,147392,2024-07-09,Address_151898,Standard
151899,127804,2024-10-27,Address_151899,Standard
151900,65551,2024-03-23,Address_151900,Express
151901,149535,2024-07-02,Address_151901,Standard
151902,138296,2024-11-18,Address_151902,Standard
151903,128055,2024-07-13,Address_151903,Express
151904,89587,2024-03-26,Address_151904,Express
151905,35427,2024-02-21,Address_151905,Express
151906,140590,2024-11-09,Address_151906,Express
151907,53719,2024-11-28,Address_151907,Standard
151908,154888,2024-05-06,Address_151908,Express
151909,108251,2024-07-17,Address_151909,Express
151910,86510,2024-03-09,Address_151910,Standard
151911,22850,2024-03-17,Address_151911,Standard
151912,31942,2024-12-01,Address_151912,Express
151913,140011,2024-02-02,Address_151913,Standard
151914,123587,2024-08-04,Address_151914,Standard
151915,125301,2024-12-01,Address_151915,Express
151916,31065,2024-10-21,Address_151916,Express
151917,43355,2024-03-26,Address_151917,Express
151918,65875,2024-01-20,Address_151918,Express
151919,109133,2024-08-06,Address_151919,Standard
151920,77862,2024-02-23,Address_151920,Express
151921,157505,2024-02-02,Address_151921,Express
151922,133048,2024-02-18,Address_151922,Express
151923,141978,2024-02-25,Address_151923,Standard
151924,5068,2024-12-03,Address_151924,Express
151925,149339,2024-10-06,Address_151925,Standard
151926,555,2024-06-08,Address_151926,Standard
151927,3745,2024-11-21,Address_151927,Express
151928,55450,2024-12-07,Address_151928,Express
151929,88844,2024-05-23,Address_151929,Standard
151930,39162,2024-09-22,Address_151930,Express
151931,66530,2024-12-26,Address_151931,Standard
151932,80402,2024-06-05,Address_151932,Express
151933,117920,2024-07-21,Address_151933,Standard
151934,101433,2024-09-08,Address_151934,Express
151935,98825,2024-04-01,Address_151935,Standard
151936,165157,2024-07-23,Address_151936,Standard
151937,102337,2024-10-14,Address_151937,Express
151938,131711,2024-10-20,Address_151938,Standard
151939,97490,2024-03-09,Address_151939,Express
151940,103105,2024-02-15,Address_151940,Express
151941,4676,2024-01-11,Address_151941,Standard
151942,44475,2024-08-27,Address_151942,Express
151943,18453,2024-03-10,Address_151943,Standard
151944,94945,2024-03-07,Address_151944,Express
151945,12589,2024-09-14,Address_151945,Express
151946,98420,2024-02-10,Address_151946,Standard
151947,58175,2024-06-14,Address_151947,Express
151948,54910,2024-06-10,Address_151948,Express
151949,114243,2024-03-31,Address_151949,Standard
151950,54552,2024-07-31,Address_151950,Standard
151951,47298,2024-10-17,Address_151951,Standard
151952,129475,2024-01-14,Address_151952,Standard
151953,3452,2024-05-22,Address_151953,Express
151954,2669,2024-09-15,Address_151954,Express
151955,145863,2024-01-03,Address_151955,Standard
151956,82996,2024-10-11,Address_151956,Standard
151957,160816,2024-08-13,Address_151957,Standard
151958,37272,2024-02-01,Address_151958,Standard
151959,102031,2024-10-13,Address_151959,Standard
151960,70217,2024-10-29,Address_151960,Standard
151961,72079,2024-08-14,Address_151961,Standard
151962,108050,2024-02-14,Address_151962,Standard
151963,114077,2024-02-11,Address_151963,Express
151964,67996,2024-01-17,Address_151964,Express
151965,3533,2024-09-04,Address_151965,Standard
151966,165135,2024-11-03,Address_151966,Standard
151967,21638,2024-09-23,Address_151967,Express
151968,107325,2024-04-20,Address_151968,Standard
151969,27472,2024-09-03,Address_151969,Standard
151970,69216,2024-01-10,Address_151970,Standard
151971,101740,2024-05-11,Address_151971,Express
151972,11398,2024-08-31,Address_151972,Standard
151973,94516,2024-07-27,Address_151973,Express
151974,29018,2024-03-16,Address_151974,Express
151975,125273,2024-01-13,Address_151975,Express
151976,42527,2024-07-31,Address_151976,Standard
151977,23162,2024-03-11,Address_151977,Standard
151978,118726,2024-09-13,Address_151978,Express
151979,78760,2024-10-02,Address_151979,Express
151980,11865,2024-04-01,Address_151980,Express
151981,153512,2024-01-26,Address_151981,Standard
151982,22716,2024-07-13,Address_151982,Standard
151983,122399,2024-08-25,Address_151983,Standard
151984,132417,2024-06-16,Address_151984,Express
151985,82888,2024-09-21,Address_151985,Standard
151986,1369,2024-06-18,Address_151986,Standard
151987,6835,2024-06-19,Address_151987,Express
151988,143835,2024-01-07,Address_151988,Express
151989,112908,2024-12-27,Address_151989,Express
151990,141200,2024-02-03,Address_151990,Standard
151991,37342,2024-11-12,Address_151991,Standard
151992,25161,2024-05-07,Address_151992,Express
151993,8250,2024-01-07,Address_151993,Standard
151994,54195,2024-06-10,Address_151994,Standard
151995,8094,2024-04-24,Address_151995,Express
151996,53240,2024-01-19,Address_151996,Standard
151997,2717,2024-10-25,Address_151997,Standard
151998,116887,2024-04-21,Address_151998,Express
151999,159871,2024-08-26,Address_151999,Express
152000,22888,2024-12-05,Address_152000,Standard
152001,34243,2024-12-01,Address_152001,Standard
152002,96271,2024-04-01,Address_152002,Express
152003,49130,2024-12-24,Address_152003,Standard
152004,59637,2024-03-10,Address_152004,Express
152005,134336,2024-02-23,Address_152005,Standard
152006,29511,2024-01-03,Address_152006,Standard
152007,1630,2024-11-12,Address_152007,Express
152008,162509,2024-02-29,Address_152008,Standard
152009,162756,2024-05-08,Address_152009,Express
152010,18229,2024-05-10,Address_152010,Standard
152011,40515,2024-04-07,Address_152011,Standard
152012,48434,2024-08-18,Address_152012,Express
152013,5859,2024-04-15,Address_152013,Express
152014,156128,2024-09-26,Address_152014,Express
152015,47324,2024-05-01,Address_152015,Standard
152016,156516,2024-03-21,Address_152016,Standard
152017,2978,2024-11-06,Address_152017,Standard
152018,157393,2024-03-26,Address_152018,Express
152019,75911,2024-09-17,Address_152019,Standard
152020,11670,2024-11-12,Address_152020,Express
152021,134971,2024-12-21,Address_152021,Express
152022,93917,2024-10-15,Address_152022,Standard
152023,65708,2024-03-17,Address_152023,Express
152024,52702,2024-07-28,Address_152024,Standard
152025,81597,2024-06-13,Address_152025,Standard
152026,89069,2024-03-05,Address_152026,Express
152027,62161,2024-09-12,Address_152027,Standard
152028,161041,2024-04-26,Address_152028,Express
152029,39377,2024-06-26,Address_152029,Standard
152030,4218,2024-09-01,Address_152030,Express
152031,84373,2024-02-01,Address_152031,Express
152032,8610,2024-05-31,Address_152032,Express
152033,80425,2024-10-31,Address_152033,Express
152034,154549,2024-08-15,Address_152034,Standard
152035,128931,2024-06-03,Address_152035,Standard
152036,127978,2024-02-12,Address_152036,Express
152037,33829,2024-01-31,Address_152037,Standard
152038,67220,2024-05-20,Address_152038,Express
152039,59685,2024-04-03,Address_152039,Standard
152040,30145,2024-04-04,Address_152040,Express
152041,146552,2024-02-22,Address_152041,Express
152042,67446,2024-12-01,Address_152042,Express
152043,94418,2024-09-06,Address_152043,Standard
152044,59403,2024-09-09,Address_152044,Standard
152045,102363,2024-07-05,Address_152045,Express
152046,57000,2024-05-12,Address_152046,Standard
152047,168118,2024-03-15,Address_152047,Standard
152048,96690,2024-12-20,Address_152048,Standard
152049,148947,2024-11-17,Address_152049,Express
152050,56716,2024-11-11,Address_152050,Standard
152051,146541,2024-01-21,Address_152051,Standard
152052,168888,2024-10-12,Address_152052,Express
152053,38662,2024-02-06,Address_152053,Standard
152054,88238,2024-06-14,Address_152054,Express
152055,13561,2024-09-06,Address_152055,Standard
152056,49078,2024-01-14,Address_152056,Express
152057,40425,2024-04-13,Address_152057,Express
152058,155546,2024-08-05,Address_152058,Express
152059,101930,2024-08-08,Address_152059,Express
152060,35236,2024-02-13,Address_152060,Standard
152061,94786,2024-02-21,Address_152061,Standard
152062,40380,2024-01-11,Address_152062,Express
152063,16618,2024-01-03,Address_152063,Express
152064,165182,2024-05-02,Address_152064,Standard
152065,128330,2024-04-24,Address_152065,Express
152066,98037,2024-01-02,Address_152066,Express
152067,56718,2024-03-29,Address_152067,Standard
152068,61198,2024-11-03,Address_152068,Standard
152069,22735,2024-02-22,Address_152069,Standard
152070,80038,2024-09-24,Address_152070,Express
152071,95070,2024-10-02,Address_152071,Express
152072,157823,2024-08-08,Address_152072,Express
152073,106334,2024-03-28,Address_152073,Express
152074,95917,2024-10-03,Address_152074,Express
152075,147116,2024-04-13,Address_152075,Standard
152076,102056,2024-11-21,Address_152076,Standard
152077,125127,2024-10-26,Address_152077,Express
152078,149885,2024-08-08,Address_152078,Standard
152079,115333,2024-02-03,Address_152079,Express
152080,116966,2024-11-11,Address_152080,Standard
152081,81598,2024-04-13,Address_152081,Standard
152082,141221,2024-06-08,Address_152082,Express
152083,134400,2024-02-10,Address_152083,Express
152084,4792,2024-01-15,Address_152084,Express
152085,53589,2024-09-24,Address_152085,Standard
152086,153372,2024-02-05,Address_152086,Express
152087,19638,2024-04-15,Address_152087,Standard
152088,163900,2024-08-30,Address_152088,Express
152089,29103,2024-07-19,Address_152089,Express
152090,86434,2024-06-11,Address_152090,Standard
152091,131995,2024-04-13,Address_152091,Standard
152092,10923,2024-03-27,Address_152092,Standard
152093,81662,2024-12-30,Address_152093,Express
152094,105231,2024-02-27,Address_152094,Express
152095,79302,2024-03-31,Address_152095,Express
152096,75897,2024-07-09,Address_152096,Express
152097,134888,2024-02-15,Address_152097,Standard
152098,145377,2024-08-27,Address_152098,Standard
152099,30494,2024-06-04,Address_152099,Standard
152100,113429,2024-02-26,Address_152100,Standard
152101,29538,2024-11-25,Address_152101,Express
152102,91663,2024-05-08,Address_152102,Standard
152103,30742,2024-02-24,Address_152103,Express
152104,11235,2024-11-10,Address_152104,Standard
152105,133217,2024-04-22,Address_152105,Standard
152106,20962,2024-07-27,Address_152106,Express
152107,86637,2024-01-16,Address_152107,Express
152108,34990,2024-12-10,Address_152108,Standard
152109,127527,2024-06-29,Address_152109,Standard
152110,25389,2024-10-15,Address_152110,Standard
152111,25590,2024-04-16,Address_152111,Standard
152112,23164,2024-06-22,Address_152112,Express
152113,115032,2024-08-22,Address_152113,Express
152114,114834,2024-01-18,Address_152114,Express
152115,141503,2024-06-15,Address_152115,Express
152116,68895,2024-05-19,Address_152116,Express
152117,45823,2024-04-10,Address_152117,Express
152118,87270,2024-02-17,Address_152118,Standard
152119,104632,2024-02-09,Address_152119,Standard
152120,120049,2024-06-03,Address_152120,Express
152121,161242,2024-10-15,Address_152121,Standard
152122,133799,2024-06-30,Address_152122,Express
152123,122475,2024-03-08,Address_152123,Express
152124,29763,2024-05-04,Address_152124,Express
152125,25776,2024-07-18,Address_152125,Express
152126,24789,2024-02-12,Address_152126,Express
152127,14106,2024-08-16,Address_152127,Standard
152128,95175,2024-09-07,Address_152128,Standard
152129,67963,2024-11-11,Address_152129,Standard
152130,166986,2024-05-22,Address_152130,Express
152131,80331,2024-12-06,Address_152131,Express
152132,62059,2024-08-14,Address_152132,Express
152133,149123,2024-05-20,Address_152133,Express
152134,145863,2024-06-28,Address_152134,Standard
152135,49033,2024-07-16,Address_152135,Express
152136,115334,2024-08-19,Address_152136,Standard
152137,82317,2024-04-19,Address_152137,Express
152138,30020,2024-01-10,Address_152138,Standard
152139,144487,2024-10-18,Address_152139,Standard
152140,71694,2024-06-26,Address_152140,Standard
152141,124843,2024-06-19,Address_152141,Standard
152142,120769,2024-08-30,Address_152142,Express
152143,4392,2024-06-18,Address_152143,Standard
152144,7738,2024-07-16,Address_152144,Standard
152145,20890,2024-03-01,Address_152145,Express
152146,132552,2024-12-07,Address_152146,Express
152147,33026,2024-04-09,Address_152147,Express
152148,68866,2024-07-28,Address_152148,Express
152149,143413,2024-10-23,Address_152149,Express
152150,149323,2024-08-28,Address_152150,Standard
152151,156227,2024-05-03,Address_152151,Standard
152152,48527,2024-01-18,Address_152152,Standard
152153,133391,2024-12-25,Address_152153,Express
152154,37070,2024-01-06,Address_152154,Express
152155,160039,2024-01-08,Address_152155,Standard
152156,114534,2024-06-11,Address_152156,Express
152157,86873,2024-06-18,Address_152157,Standard
152158,34360,2024-12-21,Address_152158,Express
152159,91179,2024-12-21,Address_152159,Express
152160,19472,2024-11-07,Address_152160,Express
152161,117710,2024-08-28,Address_152161,Standard
152162,107599,2024-11-10,Address_152162,Express
152163,14529,2024-11-29,Address_152163,Standard
152164,25361,2024-04-09,Address_152164,Standard
152165,100202,2024-05-26,Address_152165,Express
152166,121962,2024-05-21,Address_152166,Express
152167,128866,2024-02-21,Address_152167,Express
152168,47825,2024-09-01,Address_152168,Express
152169,163502,2024-09-24,Address_152169,Express
152170,112098,2024-09-02,Address_152170,Express
152171,54762,2024-07-31,Address_152171,Express
152172,147083,2024-10-20,Address_152172,Standard
152173,124356,2024-02-03,Address_152173,Standard
152174,128446,2024-12-14,Address_152174,Express
152175,65147,2024-08-12,Address_152175,Express
152176,71582,2024-03-15,Address_152176,Standard
152177,57154,2024-01-04,Address_152177,Standard
152178,92071,2024-06-06,Address_152178,Standard
152179,76524,2024-02-14,Address_152179,Express
152180,39187,2024-04-23,Address_152180,Express
152181,104666,2024-04-12,Address_152181,Standard
152182,3337,2024-04-02,Address_152182,Standard
152183,63638,2024-01-29,Address_152183,Standard
152184,60419,2024-08-02,Address_152184,Standard
152185,14579,2024-06-04,Address_152185,Express
152186,119884,2024-11-29,Address_152186,Standard
152187,166599,2024-03-13,Address_152187,Express
152188,67957,2024-09-15,Address_152188,Standard
152189,131109,2024-08-02,Address_152189,Standard
152190,95580,2024-12-05,Address_152190,Express
152191,146718,2024-07-23,Address_152191,Standard
152192,15180,2024-09-25,Address_152192,Express
152193,115014,2024-08-23,Address_152193,Standard
152194,31764,2024-01-13,Address_152194,Express
152195,142047,2024-04-02,Address_152195,Standard
152196,50901,2024-12-14,Address_152196,Standard
152197,82958,2024-08-15,Address_152197,Standard
152198,94677,2024-04-22,Address_152198,Express
152199,13474,2024-02-21,Address_152199,Standard
152200,132379,2024-05-28,Address_152200,Standard
152201,77496,2024-01-17,Address_152201,Express
152202,100295,2024-11-04,Address_152202,Standard
152203,25945,2024-12-19,Address_152203,Express
152204,144818,2024-05-21,Address_152204,Express
152205,159889,2024-06-01,Address_152205,Standard
152206,132922,2024-09-07,Address_152206,Standard
152207,1797,2024-09-17,Address_152207,Standard
152208,124290,2024-02-05,Address_152208,Standard
152209,108473,2024-08-09,Address_152209,Standard
152210,91181,2024-01-26,Address_152210,Express
152211,120391,2024-08-26,Address_152211,Standard
152212,112752,2024-08-22,Address_152212,Standard
152213,73004,2024-09-27,Address_152213,Standard
152214,149415,2024-01-21,Address_152214,Express
152215,87486,2024-04-26,Address_152215,Standard
152216,5144,2024-07-06,Address_152216,Standard
152217,45393,2024-12-24,Address_152217,Express
152218,47635,2024-10-03,Address_152218,Standard
152219,159051,2024-09-17,Address_152219,Express
152220,115743,2024-10-11,Address_152220,Express
152221,51348,2024-12-07,Address_152221,Standard
152222,16266,2024-08-04,Address_152222,Express
152223,823,2024-10-14,Address_152223,Standard
152224,138759,2024-04-07,Address_152224,Express
152225,18413,2024-12-09,Address_152225,Express
152226,45527,2024-06-22,Address_152226,Express
152227,92804,2024-04-13,Address_152227,Express
152228,81243,2024-05-05,Address_152228,Standard
152229,111594,2024-04-22,Address_152229,Express
152230,156879,2024-10-08,Address_152230,Express
152231,166217,2024-06-29,Address_152231,Express
152232,67945,2024-01-31,Address_152232,Standard
152233,97435,2024-07-05,Address_152233,Express
152234,106197,2024-08-18,Address_152234,Standard
152235,25200,2024-03-29,Address_152235,Standard
152236,20620,2024-10-30,Address_152236,Standard
152237,167859,2024-10-27,Address_152237,Standard
152238,87851,2024-03-05,Address_152238,Standard
152239,167529,2024-08-09,Address_152239,Express
152240,13575,2024-08-25,Address_152240,Standard
152241,87912,2024-06-10,Address_152241,Standard
152242,71835,2024-08-18,Address_152242,Express
152243,46682,2024-06-30,Address_152243,Standard
152244,12080,2024-04-12,Address_152244,Standard
152245,79167,2024-01-13,Address_152245,Standard
152246,149015,2024-05-24,Address_152246,Standard
152247,134159,2024-06-11,Address_152247,Standard
152248,17156,2024-10-04,Address_152248,Express
152249,45918,2024-09-18,Address_152249,Express
152250,72042,2024-06-18,Address_152250,Standard
152251,46403,2024-05-27,Address_152251,Standard
152252,88589,2024-04-21,Address_152252,Standard
152253,13087,2024-06-10,Address_152253,Standard
152254,76419,2024-03-01,Address_152254,Standard
152255,35559,2024-04-23,Address_152255,Express
152256,130018,2024-03-15,Address_152256,Express
152257,154549,2024-02-27,Address_152257,Standard
152258,78612,2024-05-25,Address_152258,Express
152259,93650,2024-12-09,Address_152259,Express
152260,57128,2024-05-12,Address_152260,Express
152261,2043,2024-07-05,Address_152261,Standard
152262,156187,2024-01-25,Address_152262,Standard
152263,155959,2024-09-05,Address_152263,Standard
152264,120588,2024-06-21,Address_152264,Express
152265,43046,2024-10-14,Address_152265,Express
152266,16677,2024-04-18,Address_152266,Express
152267,156716,2024-11-12,Address_152267,Express
152268,2694,2024-07-14,Address_152268,Standard
152269,90143,2024-12-27,Address_152269,Standard
152270,67043,2024-01-18,Address_152270,Standard
152271,40040,2024-01-23,Address_152271,Express
152272,75937,2024-03-18,Address_152272,Express
152273,21526,2024-04-20,Address_152273,Express
152274,123340,2024-08-22,Address_152274,Express
152275,99251,2024-09-10,Address_152275,Express
152276,149930,2024-05-15,Address_152276,Standard
152277,17452,2024-06-12,Address_152277,Express
152278,154071,2024-01-09,Address_152278,Express
152279,30757,2024-07-20,Address_152279,Standard
152280,72,2024-06-07,Address_152280,Express
152281,21248,2024-09-28,Address_152281,Express
152282,48321,2024-11-12,Address_152282,Express
152283,125687,2024-02-22,Address_152283,Standard
152284,9698,2024-06-11,Address_152284,Standard
152285,167113,2024-11-17,Address_152285,Standard
152286,66040,2024-03-29,Address_152286,Standard
152287,42320,2024-09-03,Address_152287,Standard
152288,96744,2024-11-16,Address_152288,Express
152289,51164,2024-07-16,Address_152289,Express
152290,80912,2024-02-11,Address_152290,Standard
152291,55336,2024-12-14,Address_152291,Standard
152292,117340,2024-04-12,Address_152292,Standard
152293,40115,2024-10-26,Address_152293,Express
152294,71334,2024-08-05,Address_152294,Standard
152295,167538,2024-03-22,Address_152295,Standard
152296,113357,2024-02-28,Address_152296,Express
152297,120654,2024-08-10,Address_152297,Express
152298,35801,2024-09-13,Address_152298,Express
152299,31283,2024-02-16,Address_152299,Standard
152300,51967,2024-07-23,Address_152300,Express
152301,65259,2024-10-22,Address_152301,Express
152302,168150,2024-04-05,Address_152302,Standard
152303,123793,2024-04-13,Address_152303,Standard
152304,132338,2024-12-09,Address_152304,Express
152305,93967,2024-06-27,Address_152305,Standard
152306,168368,2024-01-22,Address_152306,Express
152307,142986,2024-03-11,Address_152307,Express
152308,167731,2024-04-15,Address_152308,Standard
152309,93517,2024-08-13,Address_152309,Standard
152310,41228,2024-07-13,Address_152310,Express
152311,77041,2024-08-24,Address_152311,Standard
152312,73293,2024-03-13,Address_152312,Standard
152313,26493,2024-07-07,Address_152313,Express
152314,147636,2024-03-26,Address_152314,Standard
152315,104417,2024-04-14,Address_152315,Express
152316,126332,2024-12-15,Address_152316,Express
152317,104745,2024-09-13,Address_152317,Standard
152318,33778,2024-09-11,Address_152318,Express
152319,117894,2024-06-17,Address_152319,Standard
152320,342,2024-09-15,Address_152320,Standard
152321,92783,2024-04-25,Address_152321,Standard
152322,37812,2024-04-08,Address_152322,Express
152323,70610,2024-08-18,Address_152323,Express
152324,146461,2024-10-24,Address_152324,Standard
152325,18108,2024-03-22,Address_152325,Standard
152326,34666,2024-11-07,Address_152326,Express
152327,41147,2024-02-01,Address_152327,Express
152328,118471,2024-08-30,Address_152328,Standard
152329,126593,2024-04-16,Address_152329,Standard
152330,157172,2024-01-21,Address_152330,Express
152331,125019,2024-04-14,Address_152331,Express
152332,21044,2024-10-12,Address_152332,Express
152333,16810,2024-11-04,Address_152333,Standard
152334,123653,2024-09-05,Address_152334,Standard
152335,102963,2024-06-13,Address_152335,Express
152336,115581,2024-06-21,Address_152336,Standard
152337,42198,2024-09-05,Address_152337,Standard
152338,60199,2024-01-24,Address_152338,Express
152339,132250,2024-04-14,Address_152339,Standard
152340,149920,2024-11-15,Address_152340,Express
152341,79676,2024-01-17,Address_152341,Express
152342,141977,2024-09-12,Address_152342,Express
152343,32171,2024-03-28,Address_152343,Standard
152344,16818,2024-09-28,Address_152344,Express
152345,140315,2024-01-16,Address_152345,Express
152346,8260,2024-04-20,Address_152346,Standard
152347,110923,2024-04-28,Address_152347,Standard
152348,53406,2024-03-29,Address_152348,Standard
152349,168887,2024-01-18,Address_152349,Express
