order_id,customer_id,order_date,total_amount,status
118347,97263,2024-11-17,23.824603849006724,Shipped
118348,155292,2024-02-08,102.6531900200118,Pending
118349,5777,2024-09-30,228.00040473902226,Cancelled
118350,97242,2024-12-13,619.5279142586555,Shipped
118351,41028,2024-11-14,635.866104689015,Delivered
118352,10050,2024-01-17,926.5613338519321,Pending
118353,141185,2024-10-24,740.1936708665494,Pending
118354,144114,2024-04-13,953.5260885476853,Cancelled
118355,71183,2024-12-09,858.6803047120978,Shipped
118356,81318,2024-08-19,199.14419161141328,Pending
118357,164260,2024-08-19,887.7170963205609,Shipped
118358,125746,2024-03-08,142.9611968434562,Cancelled
118359,144550,2024-08-18,879.4432533940004,Shipped
118360,1053,2024-03-14,111.729404653299,Pending
118361,127487,2024-10-05,139.70893928622462,Cancelled
118362,16047,2024-03-30,689.0137824711941,Delivered
118363,26200,2024-07-31,933.2715248028449,Pending
118364,80660,2024-11-06,430.2270381884043,Cancelled
118365,137765,2024-11-18,832.1554710738764,Pending
118366,4090,2024-11-26,28.352819323180693,Cancelled
118367,55639,2024-11-21,661.3684621585021,Shipped
118368,77530,2024-12-03,228.54516003752784,Pending
118369,56434,2024-11-12,339.20710297837996,Cancelled
118370,19437,2024-12-26,212.2353588171134,Shipped
118371,161252,2024-05-05,506.6231760007335,Pending
118372,112763,2024-12-13,425.78522165061884,Shipped
118373,151407,2024-01-12,430.75307018900304,Cancelled
118374,155973,2024-08-22,526.3822529925409,Pending
118375,89358,2024-12-14,777.7304833217586,Cancelled
118376,169156,2024-11-20,183.03911835396417,Cancelled
118377,798,2024-06-30,767.7536719687407,Delivered
118378,40295,2024-11-07,858.4994411742864,Delivered
118379,46975,2024-11-19,928.1758667005424,Delivered
118380,152377,2024-11-16,535.1580007577004,Shipped
118381,44378,2024-04-24,347.33770393136984,Cancelled
118382,84394,2024-03-03,447.9928562660715,Shipped
118383,162533,2024-08-09,226.31608798692807,Delivered
118384,107289,2024-08-14,744.7265161378372,Shipped
118385,44839,2024-01-23,319.0970691756004,Pending
118386,131875,2024-01-14,435.9857161954016,Delivered
118387,71974,2024-03-13,300.24423669162917,Shipped
118388,83954,2024-04-23,634.6567412617366,Pending
118389,12790,2024-08-23,913.7703521972362,Delivered
118390,123653,2024-08-18,269.23791499405746,Pending
118391,21127,2024-05-16,589.3578949890498,Pending
118392,2359,2024-03-01,96.83718991319826,Pending
118393,55616,2024-08-19,320.99976315521144,Cancelled
118394,88744,2024-06-10,318.6420279499373,Shipped
118395,11732,2024-01-20,280.01019030045956,Delivered
118396,149267,2024-08-03,987.6917900486017,Delivered
118397,161890,2024-02-28,913.6676403471361,Cancelled
118398,102335,2024-05-23,626.6939066615662,Delivered
118399,114264,2024-11-21,876.4103837763168,Shipped
118400,75030,2024-04-28,692.77261528143,Cancelled
118401,17433,2024-12-07,443.98807933146134,Pending
118402,149180,2024-11-30,469.51733321136345,Shipped
118403,160923,2024-12-08,704.3162281327249,Cancelled
118404,27926,2024-06-27,882.9670910189493,Pending
118405,97436,2024-03-19,194.11498031380597,Cancelled
118406,99911,2024-08-31,886.836136396185,Shipped
118407,31770,2024-10-27,186.0897835454963,Cancelled
118408,84290,2024-04-11,182.5448673456032,Delivered
118409,86541,2024-12-26,571.8322010602081,Shipped
118410,126194,2024-12-27,487.9906629220222,Shipped
118411,79073,2024-04-24,325.92169046587657,Cancelled
118412,59374,2024-12-02,58.90290532091122,Shipped
118413,108224,2024-06-17,169.4548073411403,Cancelled
118414,152418,2024-10-28,478.6648206946054,Pending
118415,155593,2024-06-26,852.6194081491539,Pending
118416,109978,2024-05-19,494.95508713830264,Delivered
118417,90074,2024-09-13,412.57731389575423,Pending
118418,107613,2024-11-10,183.18005560737177,Delivered
118419,123798,2024-02-03,152.4130810189874,Pending
118420,12548,2024-12-06,660.9594282806322,Pending
118421,39168,2024-12-27,153.0691871836512,Pending
118422,158936,2024-10-06,903.7347211448787,Shipped
118423,82086,2024-09-29,79.31702968018936,Shipped
118424,24783,2024-10-27,794.1015064643564,Cancelled
118425,167728,2024-05-29,838.6522708470629,Pending
118426,20356,2024-09-14,685.1841240166754,Pending
118427,80905,2024-12-01,251.82978327865587,Cancelled
118428,82624,2024-02-07,334.46166925723406,Pending
118429,140967,2024-02-23,785.0452032758612,Cancelled
118430,13144,2024-07-11,184.04736831976925,Shipped
118431,78551,2024-04-24,222.88054144633904,Delivered
118432,96811,2024-07-31,461.4876440607214,Delivered
118433,82846,2024-10-22,922.7994964799982,Pending
118434,30163,2024-10-20,188.69375041494004,Shipped
118435,136960,2024-04-20,690.0021442228399,Delivered
118436,153535,2024-08-28,522.2746942734722,Shipped
118437,71865,2024-04-16,875.5081055167159,Shipped
118438,26482,2024-10-01,717.7308392647145,Shipped
118439,60612,2024-06-15,107.79873996444906,Pending
118440,57201,2024-05-15,88.62399235211628,Delivered
118441,166946,2024-07-06,89.2329582708699,Pending
118442,120649,2024-12-09,341.3275221375441,Shipped
118443,154153,2024-04-07,688.3795459567615,Pending
118444,23561,2024-11-04,492.5858879731286,Delivered
118445,1346,2024-06-25,159.52175893156857,Pending
118446,54223,2024-04-02,652.1298136252927,Shipped
118447,167877,2024-04-18,522.8615433836878,Shipped
118448,10334,2024-07-31,931.4391175121929,Delivered
118449,167870,2024-02-08,710.9543628811,Delivered
118450,147256,2024-05-28,144.4941198059345,Cancelled
118451,168876,2024-05-08,732.1582926989252,Shipped
118452,92359,2024-11-06,742.39142818234,Pending
118453,59152,2024-11-17,203.41056275509308,Cancelled
118454,52020,2024-06-18,281.61263853260374,Cancelled
118455,68498,2024-03-10,766.6416896226647,Shipped
118456,40804,2024-11-24,665.9290345110768,Shipped
118457,129933,2024-10-02,886.9973229711215,Shipped
118458,166877,2024-01-22,756.903322823454,Cancelled
118459,160770,2024-05-01,657.2301943157189,Cancelled
118460,149248,2024-09-17,315.5369268079827,Delivered
118461,86024,2024-07-18,683.6400263693912,Cancelled
118462,62979,2024-01-08,432.62644438695276,Cancelled
118463,50195,2024-10-06,266.0107727387561,Delivered
118464,139657,2024-04-16,747.5650285286748,Shipped
118465,13460,2024-07-12,989.4776195508449,Shipped
118466,128520,2024-07-02,350.55607030974585,Pending
118467,72517,2024-02-13,914.4995905152189,Shipped
118468,123622,2024-11-15,819.8970668928649,Cancelled
118469,27614,2024-11-07,620.9005099186935,Pending
118470,160015,2024-06-13,441.0833503736571,Cancelled
118471,127703,2024-11-21,214.48451625007945,Pending
118472,32301,2024-12-13,221.88341150708112,Pending
118473,37001,2024-08-31,254.16232278410928,Shipped
118474,58588,2024-11-21,741.1178588121894,Pending
118475,130453,2024-12-07,574.4969232855708,Cancelled
118476,26384,2024-02-15,837.0088142163736,Delivered
118477,98152,2024-07-28,386.67357818184917,Pending
118478,156432,2024-08-29,421.81283206741074,Shipped
118479,32596,2024-10-31,376.7126831913624,Cancelled
118480,19836,2024-03-02,568.5914470277563,Cancelled
118481,84331,2024-08-01,178.75155069984618,Pending
118482,1500,2024-03-05,317.11681571410844,Pending
118483,152400,2024-05-26,815.1427279547441,Pending
118484,140295,2024-10-16,116.44292820004691,Shipped
118485,39717,2024-12-18,440.9208402485148,Pending
118486,153400,2024-03-08,478.68475089228906,Shipped
118487,86230,2024-03-22,258.480563964122,Pending
118488,29090,2024-06-09,639.723501069524,Cancelled
118489,123241,2024-09-10,650.749839281795,Pending
118490,82368,2024-08-01,769.9195277729018,Pending
118491,99801,2024-04-03,832.3848588480189,Pending
118492,41197,2024-10-02,189.63474384645926,Pending
118493,144155,2024-05-06,844.9558542927455,Delivered
118494,73207,2024-04-01,470.0648930433809,Shipped
118495,81107,2024-05-18,187.64789010067327,Pending
118496,43338,2024-12-05,537.3845862398739,Pending
118497,166759,2024-01-09,203.41719254449248,Delivered
118498,142145,2024-06-08,770.6193546705983,Cancelled
118499,115689,2024-08-13,740.8766051451662,Delivered
118500,54358,2024-11-24,390.86595806861385,Delivered
118501,8894,2024-09-02,945.8969893582401,Cancelled
118502,16140,2024-10-26,702.609020565383,Shipped
118503,160309,2024-09-25,27.666168961505594,Cancelled
118504,109904,2024-10-20,541.8015194986958,Pending
118505,66643,2024-11-18,640.0472119489893,Delivered
118506,112232,2024-01-03,826.7799309715331,Cancelled
118507,92777,2024-10-12,41.68404630115895,Shipped
118508,96267,2024-09-26,951.2502612289029,Delivered
118509,168110,2024-07-13,799.4229457201703,Pending
118510,36685,2024-01-23,316.94288366606503,Delivered
118511,146457,2024-05-30,61.98880842206941,Shipped
118512,111960,2024-08-22,741.784244135554,Cancelled
118513,98810,2024-07-08,757.7644936617974,Pending
118514,131507,2024-12-27,563.7593910958064,Shipped
118515,124326,2024-02-22,240.84028628002102,Cancelled
118516,162086,2024-03-27,104.49238285348062,Shipped
118517,65695,2024-06-08,316.5482677609309,Pending
118518,145825,2024-01-21,645.4085503481108,Shipped
118519,114551,2024-06-02,385.51751547764815,Shipped
118520,24706,2024-02-16,658.7754267546113,Delivered
118521,145684,2024-02-10,676.3566631511019,Shipped
118522,71524,2024-03-14,940.6642453260952,Delivered
118523,11872,2024-01-18,482.75849004494086,Shipped
118524,87317,2024-08-02,130.88120207568005,Cancelled
118525,19408,2024-01-16,252.87142187092394,Pending
118526,81405,2024-04-06,563.6509556627831,Pending
118527,165055,2024-11-10,293.57736135255203,Delivered
118528,62721,2024-07-15,157.05739735932315,Shipped
118529,5485,2024-08-21,354.6254103597095,Shipped
118530,165279,2024-11-01,697.1275244358052,Cancelled
118531,23264,2024-06-07,140.28133723814886,Cancelled
118532,125411,2024-04-23,558.1315328438948,Pending
118533,68101,2024-04-03,855.4078651734808,Delivered
118534,22524,2024-08-22,596.4380734690964,Delivered
118535,13866,2024-07-29,350.5441876641552,Shipped
118536,84610,2024-05-28,79.3462579456936,Cancelled
118537,38762,2024-09-22,718.6710286311918,Shipped
118538,51391,2024-04-15,149.7903633046814,Delivered
118539,127215,2024-05-25,584.4658154431434,Pending
118540,13614,2024-03-17,748.3428232882364,Cancelled
118541,55966,2024-06-19,421.4940380700623,Delivered
118542,104304,2024-02-21,126.04012590987031,Cancelled
118543,99606,2024-03-17,476.47377426557273,Shipped
118544,167719,2024-07-17,268.00942266905463,Cancelled
118545,38459,2024-12-29,222.4889524556753,Pending
118546,102348,2024-12-04,971.1250220614714,Pending
118547,135984,2024-03-19,363.5878667741638,Cancelled
118548,136486,2024-04-20,79.83738729486808,Delivered
118549,9629,2024-03-20,97.56483104728352,Shipped
118550,31294,2024-03-05,924.269256775113,Pending
118551,94792,2024-09-17,638.7194366884484,Shipped
118552,31610,2024-05-25,991.5560935103671,Delivered
118553,18089,2024-04-18,783.1400449787299,Pending
118554,19317,2024-07-10,458.62072689947934,Delivered
118555,124869,2024-01-23,137.2433262933725,Shipped
118556,16691,2024-12-14,885.9829014534939,Shipped
118557,76329,2024-03-15,661.3201756037008,Pending
118558,7816,2024-03-03,380.18939107868147,Delivered
118559,20382,2024-05-27,156.8698395806215,Pending
118560,46449,2024-10-01,992.2800537373787,Pending
118561,64794,2024-03-15,206.3638649687903,Cancelled
118562,91964,2024-11-29,286.9403926364678,Cancelled
118563,74747,2024-06-05,725.1518925840318,Delivered
118564,136303,2024-03-19,192.97582179505056,Pending
118565,38701,2024-04-14,476.69368480565606,Delivered
118566,150768,2024-01-11,433.1705447635171,Cancelled
118567,74615,2024-09-16,381.54908686988085,Delivered
118568,46138,2024-10-27,643.2617451907406,Delivered
118569,155053,2024-10-27,956.9958223807112,Shipped
118570,71103,2024-04-19,525.4673342788378,Delivered
118571,23351,2024-07-20,449.20678357732675,Shipped
118572,141175,2024-08-28,298.8330454631839,Delivered
118573,79399,2024-08-29,533.5178196406902,Cancelled
118574,62081,2024-12-04,486.9842996184398,Pending
118575,7745,2024-12-28,125.7885892930111,Pending
118576,93458,2024-11-13,887.0302730573313,Shipped
118577,49010,2024-12-07,43.907185692625106,Pending
118578,46952,2024-01-17,553.3891856875083,Shipped
118579,23469,2024-11-18,324.3793151917789,Shipped
118580,81598,2024-07-21,251.39231986637728,Pending
118581,36363,2024-04-29,228.62352174425675,Shipped
118582,35819,2024-07-09,928.9919243927588,Cancelled
118583,154511,2024-05-08,274.44158669571675,Cancelled
118584,130957,2024-03-06,490.6468412634651,Pending
118585,2957,2024-11-08,366.24745538724386,Pending
118586,131417,2024-09-02,72.50512936759938,Shipped
118587,23870,2024-08-16,33.28109519104524,Pending
118588,92829,2024-05-21,476.59333951535166,Shipped
118589,128543,2024-09-23,273.5392773714123,Shipped
118590,127534,2024-03-09,516.092025313772,Pending
118591,5599,2024-04-21,990.1196118213668,Delivered
118592,74091,2024-07-27,32.60444835325835,Delivered
118593,122033,2024-01-14,446.10804825870423,Shipped
118594,87886,2024-10-06,445.44431269714295,Cancelled
118595,91702,2024-09-26,100.09824639705117,Shipped
118596,23097,2024-12-08,759.9811905849571,Cancelled
118597,32010,2024-06-29,453.83864998233497,Shipped
118598,64835,2024-12-10,64.09144955808176,Pending
118599,2080,2024-11-08,620.4272873844484,Cancelled
118600,50338,2024-05-20,354.7707342732353,Cancelled
118601,126600,2024-09-09,860.8555964702239,Shipped
118602,88928,2024-09-28,313.81520632571494,Shipped
118603,147461,2024-05-10,543.9590243105828,Shipped
118604,107343,2024-07-27,956.4191203342774,Shipped
118605,132778,2024-07-13,643.0032820430072,Shipped
118606,144139,2024-03-16,825.3481049614245,Delivered
118607,752,2024-07-31,468.5945863194743,Pending
118608,156278,2024-05-03,355.03873282003053,Pending
118609,157173,2024-01-08,953.6904649726199,Shipped
118610,120601,2024-09-11,533.7213791487463,Shipped
118611,57625,2024-01-04,348.79012335778754,Pending
118612,20459,2024-08-27,550.0946000640353,Cancelled
118613,29232,2024-07-19,436.1857804253696,Cancelled
118614,122716,2024-06-20,576.1977278648639,Pending
118615,8930,2024-07-20,823.1154648015596,Shipped
118616,169446,2024-01-10,616.2035372055467,Delivered
118617,160703,2024-10-24,598.4247199840061,Cancelled
118618,6462,2024-02-20,195.94230912378075,Delivered
118619,133292,2024-09-19,908.6991902788575,Cancelled
118620,123497,2024-01-30,510.3106378705005,Pending
118621,106749,2024-11-15,105.1221106901039,Shipped
118622,160959,2024-04-04,491.6715674328331,Pending
118623,48644,2024-03-01,785.2403756003891,Pending
118624,66546,2024-01-03,752.920276731106,Shipped
118625,102783,2024-07-12,716.0155636982021,Delivered
118626,110740,2024-12-11,260.7029787412805,Shipped
118627,12936,2024-09-06,265.31075250762194,Shipped
118628,101059,2024-08-15,469.6934515919917,Shipped
118629,62591,2024-04-21,72.05969060549512,Pending
118630,109491,2024-04-23,175.63614915709104,Delivered
118631,18144,2024-12-17,433.4734510542621,Delivered
118632,20036,2024-03-23,930.9808560043,Shipped
118633,28959,2024-12-29,720.8982390057796,Pending
118634,129692,2024-08-19,124.15610290111016,Pending
118635,111623,2024-11-12,327.5517497504312,Shipped
118636,157004,2024-06-28,729.1198395192713,Delivered
118637,42868,2024-03-26,970.9128221256694,Cancelled
118638,162083,2024-06-18,247.30155883320077,Pending
118639,49916,2024-11-15,960.3447246401248,Delivered
118640,121659,2024-02-08,657.7690727269536,Cancelled
118641,56841,2024-05-15,355.8174831890014,Pending
118642,139573,2024-10-30,635.1861398761928,Cancelled
118643,114750,2024-04-15,948.1122209389697,Pending
118644,45117,2024-06-07,887.2246279099536,Shipped
118645,118062,2024-09-10,116.33194216620497,Shipped
118646,139246,2024-03-17,783.7114303786398,Pending
118647,121506,2024-03-12,192.92235683439296,Delivered
118648,168258,2024-04-17,287.62891713147116,Delivered
118649,138431,2024-08-18,309.76447175912085,Shipped
118650,30098,2024-05-16,503.37159783389933,Delivered
118651,110233,2024-12-04,201.87991613305044,Shipped
118652,83173,2024-07-25,917.9829414340337,Shipped
118653,126350,2024-07-30,899.3886490594739,Delivered
118654,129407,2024-06-26,592.6381486695188,Cancelled
118655,147826,2024-02-01,451.65687107194896,Shipped
118656,146676,2024-09-27,342.32685509751036,Cancelled
118657,118099,2024-05-21,992.1676805034238,Cancelled
118658,9293,2024-11-21,46.47340268867996,Pending
118659,162785,2024-01-07,248.80905873687527,Delivered
118660,163037,2024-10-01,367.52212655850167,Pending
118661,101441,2024-02-12,299.76322844647416,Shipped
118662,157471,2024-05-23,208.53369438347409,Pending
118663,83467,2024-06-11,395.5596347128901,Pending
118664,132199,2024-05-12,699.0113590180844,Pending
118665,77862,2024-05-27,369.69008337801995,Shipped
118666,20430,2024-06-25,894.6905184940598,Cancelled
118667,160779,2024-01-27,877.0229687752686,Delivered
118668,127337,2024-03-25,633.2643845622301,Shipped
118669,47501,2024-09-08,778.815092875172,Pending
118670,18223,2024-05-29,621.1584167134771,Cancelled
118671,140147,2024-01-01,679.2225378798033,Pending
118672,137627,2024-04-08,198.08408439640377,Cancelled
118673,55867,2024-02-26,450.2585831747892,Shipped
118674,144657,2024-05-04,993.6809130061804,Cancelled
118675,92788,2024-03-26,871.6882623905675,Cancelled
118676,137917,2024-03-10,99.83903092758013,Pending
118677,88876,2024-02-03,770.2014363847661,Pending
118678,22618,2024-05-01,995.5975747620143,Cancelled
118679,161113,2024-10-16,876.5958748080376,Cancelled
118680,169102,2024-09-23,888.1299025187305,Delivered
118681,86902,2024-09-05,112.63573516150504,Cancelled
118682,79582,2024-06-26,817.1412703353938,Cancelled
118683,143598,2024-01-22,838.808617780522,Shipped
118684,39352,2024-07-06,739.0725597857586,Cancelled
118685,151378,2024-02-27,465.57121270301684,Pending
118686,4743,2024-10-27,947.4634681389057,Shipped
118687,100726,2024-03-14,588.4242559896667,Cancelled
118688,44772,2024-12-16,579.4759281896365,Shipped
118689,161445,2024-03-25,776.957421427877,Cancelled
118690,74853,2024-06-22,74.47043080873824,Pending
118691,34071,2024-06-08,405.72109398917644,Cancelled
118692,155447,2024-04-25,743.2800567611421,Cancelled
118693,2380,2024-04-23,454.5570836560392,Pending
118694,132720,2024-08-19,348.9702607231076,Shipped
118695,124695,2024-04-03,777.7794695495037,Cancelled
118696,114922,2024-04-16,323.35617771168995,Cancelled
118697,76712,2024-09-25,813.9321996897422,Pending
118698,165020,2024-03-30,473.5024993138458,Shipped
118699,126679,2024-05-04,889.8464068392617,Delivered
118700,72039,2024-10-07,63.083659770027126,Delivered
118701,33254,2024-09-02,180.93957492132301,Delivered
118702,75161,2024-08-09,869.8239183573347,Delivered
118703,12570,2024-04-18,611.8572157159382,Shipped
118704,66725,2024-06-28,179.57903685654273,Delivered
118705,25614,2024-01-07,215.97757280166252,Delivered
118706,123152,2024-10-07,54.22125730410359,Cancelled
118707,41253,2024-05-25,741.1670875427035,Pending
118708,28190,2024-09-03,911.3562299235227,Pending
118709,47083,2024-06-18,731.651987720644,Cancelled
118710,50216,2024-12-25,360.99024081331333,Shipped
118711,123698,2024-12-04,964.7085373353194,Cancelled
118712,151934,2024-02-10,81.14807495768537,Delivered
118713,38217,2024-10-02,522.8618702088938,Cancelled
118714,144035,2024-06-14,469.171137896298,Shipped
118715,124980,2024-11-22,576.2216504726213,Shipped
118716,142631,2024-06-14,262.9881674166552,Shipped
118717,43511,2024-08-14,942.04931496279,Cancelled
118718,95867,2024-06-29,352.50322751971373,Cancelled
118719,158082,2024-11-27,346.08047905789726,Cancelled
118720,154540,2024-04-11,913.7675348460133,Cancelled
118721,6694,2024-03-01,483.2137210699006,Cancelled
118722,22128,2024-12-22,48.75517559618605,Delivered
118723,26971,2024-07-20,857.7450986603266,Delivered
118724,43644,2024-10-28,252.30238776400608,Pending
118725,69689,2024-04-25,366.38080161528654,Pending
118726,37800,2024-07-08,882.9639529545473,Delivered
118727,35205,2024-05-08,784.36856026163,Delivered
118728,78339,2024-08-17,986.3943657498252,Pending
118729,59937,2024-09-13,756.0890678094737,Shipped
118730,138385,2024-12-19,170.19236198492874,Cancelled
118731,23077,2024-09-10,772.7066782772648,Pending
118732,9111,2024-10-18,293.2268706657778,Shipped
118733,60779,2024-03-27,272.3620126736786,Delivered
118734,104733,2024-03-17,122.08432137157948,Delivered
118735,12597,2024-04-20,472.4486904003385,Shipped
118736,65508,2024-11-03,465.2686980016479,Cancelled
118737,23074,2024-03-21,692.0845289303975,Pending
118738,47423,2024-09-09,484.6551705650245,Pending
118739,139778,2024-10-09,472.01272340875994,Cancelled
118740,167302,2024-10-26,165.17235683767862,Shipped
118741,51981,2024-01-12,511.3151775339016,Cancelled
118742,66080,2024-08-01,648.5384060507049,Cancelled
118743,140526,2024-07-17,969.7067259854033,Pending
118744,104213,2024-06-05,59.51852289658967,Shipped
118745,93179,2024-06-15,350.1088008235556,Pending
118746,121202,2024-04-24,947.7419983372491,Shipped
118747,89682,2024-06-29,524.0447873388288,Delivered
118748,168446,2024-10-14,761.7169204138759,Pending
118749,71897,2024-08-18,104.41287216764458,Delivered
118750,9652,2024-11-17,892.3541374434468,Pending
118751,152922,2024-07-08,888.2432630578311,Pending
118752,94911,2024-11-14,366.66259168156876,Pending
118753,143338,2024-06-24,703.1440163477678,Cancelled
118754,151014,2024-09-19,842.6127707132796,Cancelled
118755,100546,2024-01-28,791.04821407293,Shipped
118756,156618,2024-04-27,867.3988674754959,Pending
118757,66600,2024-03-08,656.0996384820112,Delivered
118758,6306,2024-12-19,671.4611783014238,Pending
118759,140750,2024-02-14,956.0596088014792,Cancelled
118760,137802,2024-12-13,857.1550185453237,Cancelled
118761,93202,2024-05-16,912.6304807220441,Cancelled
118762,169467,2024-04-03,74.92238177273101,Cancelled
118763,6233,2024-10-11,302.3394842925921,Delivered
118764,119698,2024-01-24,334.9121874459848,Pending
118765,4018,2024-04-08,50.269744320545,Cancelled
118766,87356,2024-04-20,119.10795147744366,Pending
118767,60333,2024-05-16,786.0634150439682,Cancelled
118768,33562,2024-10-21,735.6123254603708,Shipped
118769,94265,2024-08-24,787.5764248492281,Delivered
118770,69328,2024-06-01,607.9376966881595,Cancelled
118771,166736,2024-07-17,697.3777292479043,Cancelled
118772,110765,2024-02-27,638.0512105020993,Shipped
118773,128675,2024-10-15,368.1046850941494,Delivered
118774,67485,2024-07-22,111.66461063384612,Shipped
118775,28859,2024-01-27,745.086069810815,Shipped
118776,146392,2024-11-07,949.4338403976249,Pending
118777,106448,2024-02-24,407.7163846808003,Pending
118778,61991,2024-08-22,878.7364474840734,Delivered
118779,166357,2024-06-04,504.3159043656126,Pending
118780,34224,2024-01-10,831.8684301140453,Shipped
118781,110284,2024-09-30,158.48044864836396,Pending
118782,72723,2024-07-17,777.6709275854969,Delivered
118783,6941,2024-08-16,859.6889258873398,Cancelled
118784,55238,2024-04-07,727.2027677835447,Cancelled
118785,23452,2024-07-29,228.15901244273905,Shipped
118786,59690,2024-11-13,364.04479932381366,Pending
118787,159355,2024-10-25,776.5661998488492,Delivered
118788,133497,2024-07-03,695.7813740851476,Pending
118789,88111,2024-05-30,782.5614249551038,Shipped
118790,95805,2024-07-07,177.13979166772086,Cancelled
118791,68468,2024-10-25,450.45281974809586,Delivered
118792,114530,2024-10-16,931.2525153053969,Cancelled
118793,139561,2024-07-12,478.0616049087925,Pending
118794,50243,2024-10-07,192.54638045574563,Delivered
118795,17204,2024-07-28,379.20806654171656,Delivered
118796,65917,2024-03-13,490.3026791266633,Pending
118797,70039,2024-07-25,389.51832417050247,Delivered
118798,49272,2024-04-18,77.52543255151049,Delivered
118799,60585,2024-07-22,115.54718980167527,Shipped
118800,75647,2024-05-20,87.87435523320322,Delivered
118801,134782,2024-05-13,814.8859355366869,Shipped
118802,138001,2024-03-19,821.9792344192681,Delivered
118803,114493,2024-12-26,671.2580029627971,Delivered
118804,55460,2024-10-18,384.4640578245716,Shipped
118805,123372,2024-12-02,349.0308512718965,Cancelled
118806,203,2024-03-12,633.2815177866444,Pending
118807,56289,2024-08-31,847.5765054440548,Delivered
118808,111285,2024-08-23,955.658284820896,Delivered
118809,164729,2024-01-22,210.40384830563397,Delivered
118810,30671,2024-02-22,301.3820202415109,Delivered
118811,123024,2024-03-30,710.2598836185977,Cancelled
118812,157245,2024-12-03,727.0403515380141,Delivered
118813,83859,2024-04-08,788.9527276239411,Cancelled
118814,83756,2024-06-18,620.6566778589279,Cancelled
118815,152181,2024-01-11,74.7237681972225,Shipped
118816,132775,2024-07-26,327.22601192980045,Delivered
118817,130822,2024-01-30,434.69537954866985,Pending
118818,147991,2024-12-11,63.21599346697095,Delivered
118819,139099,2024-03-11,304.45965776603083,Delivered
118820,89098,2024-07-03,916.5039088689673,Cancelled
118821,121676,2024-03-02,284.8516861280886,Shipped
118822,14819,2024-02-07,373.3985536806034,Shipped
118823,86559,2024-09-10,589.9152813626681,Pending
118824,118325,2024-12-18,122.44946364165396,Cancelled
118825,96864,2024-07-19,223.4761246686884,Cancelled
118826,113590,2024-11-17,835.5865669114849,Shipped
118827,136076,2024-04-09,796.4795907779709,Delivered
118828,144473,2024-09-27,418.76013371348165,Shipped
118829,107288,2024-07-05,327.1408110956859,Delivered
118830,42735,2024-12-25,628.3134780942265,Shipped
118831,92369,2024-03-02,234.1358257593944,Cancelled
118832,73408,2024-05-14,60.128149236353465,Shipped
118833,25990,2024-01-25,288.5901024695325,Shipped
118834,134655,2024-08-18,92.07220406719892,Shipped
118835,45226,2024-08-08,572.6581784592763,Delivered
118836,123763,2024-04-20,545.5592743427717,Delivered
118837,118691,2024-10-17,259.80856515433413,Shipped
118838,158326,2024-01-24,842.3874042539375,Cancelled
118839,136568,2024-01-04,119.32859744233103,Pending
118840,4906,2024-06-25,779.4638361651403,Delivered
118841,42654,2024-07-01,790.3506986001305,Cancelled
118842,108950,2024-06-30,999.71538023824,Shipped
118843,137395,2024-11-04,52.949870334234916,Shipped
118844,81420,2024-06-17,481.0620482778733,Cancelled
118845,123232,2024-02-04,712.5871782696018,Delivered
118846,144284,2024-12-04,324.7371781630497,Pending
118847,105347,2024-02-15,390.19138057748677,Pending
118848,57077,2024-02-27,445.94923134739497,Shipped
118849,127156,2024-12-22,306.03038399455687,Pending
118850,135520,2024-02-19,699.9697661380594,Pending
118851,100976,2024-04-24,235.08533803500387,Delivered
118852,14923,2024-06-24,117.87161334201048,Pending
118853,35118,2024-06-29,604.1596100659716,Shipped
118854,81784,2024-07-15,295.89766646053994,Delivered
118855,47017,2024-05-06,546.1558925243729,Pending
118856,93302,2024-06-12,523.111558442278,Shipped
118857,161692,2024-12-25,685.3487989528805,Pending
118858,161001,2024-08-08,589.7506129543383,Pending
118859,19085,2024-06-03,966.9036765761937,Cancelled
118860,15331,2024-05-14,432.4927962037427,Cancelled
118861,2285,2024-06-18,899.7241939099134,Pending
118862,142916,2024-12-28,922.8699667400489,Cancelled
118863,151793,2024-12-11,482.45402304295243,Cancelled
118864,65117,2024-05-07,202.93617577271579,Pending
118865,66681,2024-09-19,236.7460696835895,Cancelled
118866,108843,2024-04-24,840.454721670214,Cancelled
118867,70648,2024-10-11,599.1017558217663,Delivered
118868,117539,2024-05-30,646.749337731065,Cancelled
118869,160796,2024-05-25,18.42931088929696,Cancelled
118870,2716,2024-11-29,682.1268470866501,Delivered
118871,21926,2024-09-25,150.74019002390352,Shipped
118872,64492,2024-03-10,121.64988903228942,Delivered
118873,87268,2024-09-30,369.9333477165949,Pending
118874,113073,2024-01-19,560.7679468134402,Shipped
118875,105951,2024-03-14,918.0440717761135,Delivered
118876,10784,2024-12-17,15.714072016554583,Delivered
118877,77211,2024-08-05,991.5852155055886,Delivered
118878,17867,2024-08-10,26.897176461192863,Cancelled
118879,151993,2024-01-25,449.7005311332701,Pending
118880,145811,2024-01-08,798.1043451314529,Cancelled
118881,142746,2024-05-26,896.6843270908164,Cancelled
118882,93166,2024-10-30,432.6635645679554,Delivered
118883,41092,2024-11-10,178.50647763709557,Delivered
118884,90553,2024-08-26,769.9821900065162,Shipped
118885,113845,2024-07-25,714.4173112918572,Cancelled
